ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
1014300,UNIVERSITY OF READING,,RG6 6AH,Foreign-Private,,,,,,,,,,,0,0,0,6,41004,,,,,,0,0,0,4,43078
1014700,WESTERN SUFFOLK BOCES,NY,117683499,Public,23,23,53787,95,134099,15,15,46189,78,150397,,,,,,0,0,0,1,5150,,,,,
1014800,COLORADO TECHNICAL UNIVERSITY,CO,809073896,Proprietary,10573,10828,32865743,37376,48549765,10533,10742,44579275,37049,66166533,790,830,9912704,2695,13903534,34,36,349227,154,503960,65,67,685086,236,1073372
1014900,PEPPERDINE UNIVERSITY,CA,902634301,Private-Nonprofit,98,98,293732,143,357482,52,53,258240,98,318239,328,335,5278002,2941,21901611,85,89,1011515,92,1011515,469,541,6078671,2832,29631340
1015100,VINCENNES BEAUTY COLLEGE,IN,475911297,Proprietary,4,4,12250,9,15409,6,6,24000,12,27000,,,,,,2,2,15757,4,15757,,,,,
1015300,HELENE FULD COLLEGE OF NURSING,NY,100352745,Private-Nonprofit,28,28,67084,368,534316,16,16,59666,354,788176,,,,,,0,0,0,3,10521,,,,,
1015700,CARDIFF UNIVERSITY,,CF10 3AT,Foreign-Private,,,,,,,,,,,1,1,20500,18,136676,,,,,,0,0,0,17,155456
1016100,LORAINES ACADEMY & SPA,FL,337106391,Proprietary,17,17,32389,54,58833,17,17,46087,56,81905,,,,,,2,2,9518,4,9518,,,,,
1017000,WESTERN DAKOTA TECHNICAL COLLEGE,SD,577034018,Public,52,53,131255,81,139865,45,48,174115,77,188953,,,,,,,,,,,,,,,
1017600,WESTMORELAND COUNTY COMMUNITY COLLEGE,PA,156971895,Public,141,141,235839,295,262246,132,134,304717,277,334182,,,,,,3,3,10264,5,10264,,,,,
1018200,ROGUE COMMUNITY COLLEGE,OR,975279298,Public,80,80,113802,394,380810,77,77,166562,367,532120,,,,,,,,,,,,,,,
1018800,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",,,Foreign-Private,,,,,,,,,,,0,0,0,113,728876,,,,,,2,2,20700,94,720285
1019000,UNIVERSITY OF CAMBRIDGE CHURCHILL COLLEGE,,CB3   0DS,Foreign-Private,,,,,,,,,,,0,0,0,1,5261,,,,,,,,,,
1019800,ECPI UNIVERSITY,VA,234626542,Proprietary,4663,5132,16223803,10427,19086785,4522,4844,20675126,9597,24345441,119,127,1507021,278,1903372,409,431,3269025,886,3733681,,,,,
1022100,SAINT PAUL UNIVERSITY,,K1S   1C4,Foreign-Private,,,,,,,,,,,0,0,0,1,8936,,,,,,,,,,
1022800,UNIVERSITY OF STIRLING,,FK9 4LA,Foreign-Private,0,0,0,1,2250,0,0,0,1,1000,1,1,20211,39,273595,,,,,,1,1,5509,30,253842
1025600,BENEDICTINE COLLEGE,KS,660021499,Private-Nonprofit,2,2,9250,2,9250,2,2,9000,2,9000,5,5,81167,13,94501,2,2,15300,2,15300,1,1,6000,3,6000
1026600,RANDALL UNIVERSITY,OK,731600000,Private-Nonprofit,10,10,30843,22,33968,10,10,46407,22,47907,,,,,,1,1,13193,3,17443,,,,,
1028000,OHIO STATE BEAUTY ACADEMY,OH,458074950,Proprietary,19,19,64750,50,82451,21,22,77838,61,102570,,,,,,,,,,,,,,,
1028600,EMPIRE STATE UNIVERSITY,NY,128664391,Public,966,988,3295320,2161,3299547,916,938,4497254,2040,4500487,165,170,2434629,412,2434629,4,4,21495,8,21495,18,19,287080,40,287080
1031900,FORTIS INSTITUTE - TOWSON,MD,212042503,Proprietary,961,995,2415908,3262,3635445,926,964,3417470,3169,5170426,,,,,,59,62,355170,229,578294,,,,,
1032300,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,OH,444602906,Public,16,16,45406,34,47175,18,18,70127,39,75742,,,,,,1,1,5239,3,5239,,,,,
1033200,UNIVERSITY OF CAMBRIDGE - CLARE COLLEGE,,CB2 1TL,Foreign-Private,,,,,,,,,,,0,0,0,5,46000,,,,,,0,0,0,2,48498
1034000,LOS MEDANOS COLLEGE,CA,945655197,Public,9,9,24000,24,41500,10,10,30250,25,50000,,,,,,,,,,,,,,,
1034500,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE,OH,452232690,Public,528,532,1246971,1041,1254471,619,622,1436956,1219,1448380,,,,,,6,6,23015,12,23015,,,,,
1036200,COLLEGE OF SOUTHERN NEVADA,NV,891461139,Public,188,194,388730,387,395480,129,137,298635,274,298729,,,,,,,,,,,,,,,
1036300,WESTERN NEVADA COLLEGE,NV,897037399,Public,3,3,7811,6,7811,7,8,23760,16,23760,,,,,,,,,,,,,,,
1036400,WHATCOM COMMUNITY COLLEGE,WA,982268003,Public,37,38,99843,95,151049,26,26,64875,60,110057,,,,,,2,2,12352,3,12352,,,,,
1036500,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE,CA,900593025,Private-Nonprofit,86,87,185471,92,194721,93,98,292483,101,299483,299,304,3152606,308,3162856,8,8,112984,8,112984,263,269,3662352,273,3680087
1037400,METROPOLITAN STATE UNIVERSITY,MN,551065000,Public,297,313,836888,329,842388,267,298,921299,311,924800,86,94,628388,100,628388,2,2,8850,2,8850,53,54,1029524,54,1029524
1038700,EL PASO COMMUNITY COLLEGE,TX,799250000,Public,63,66,111843,130,111843,57,60,116853,120,116853,,,,,,,,,,,,,,,
1038800,READING AREA COMMUNITY COLLEGE,PA,196031706,Public,225,230,472938,502,561280,215,223,616190,490,743393,,,,,,,,,,,,,,,
1039100,OKLAHOMA CITY COMMUNITY COLLEGE,OK,731594444,Public,127,127,289376,315,359757,80,80,197588,212,311344,,,,,,,,,,,,,,,
1039500,UNIVERSITY OF SAN DIEGO,CA,921102492,Private-Nonprofit,49,49,150015,80,152765,50,52,177027,89,180527,265,271,1996516,310,2117341,27,27,408695,36,408695,365,420,4784252,520,4873340
1040200,DAKOTA COUNTY TECHNICAL COLLEGE,MN,550682999,Public,57,66,113233,73,113233,47,59,129215,65,129215,,,,,,,,,,,,,,,
1040500,PINNACLE CAREER INSTITUTE,MO,641531151,Proprietary,165,166,408153,465,532413,163,164,625729,446,830426,,,,,,9,10,23836,20,44597,,,,,
1040600,"JOSEF'S SCHOOL OF HAIR, SKIN & BODY",ND,582016394,Proprietary,40,41,116616,89,131791,47,49,150092,108,174920,,,,,,2,2,11087,4,11087,,,,,
1042400,SUMMIT SALON ACADEMY,KY,405059001,Proprietary,62,62,167471,133,192301,57,60,214569,133,248192,,,,,,3,3,13721,7,17521,,,,,
1043400,RENTON TECHNICAL COLLEGE,WA,980564195,Public,13,13,34238,71,113149,15,15,28271,76,154199,,,,,,,,,,,,,,,
1045300,WASHINGTON STATE COLLEGE OF OHIO,OH,457509225,Public,152,154,516854,575,437263,148,150,736476,561,626269,,,,,,1,1,2419,1,517,,,,,
1045600,UNIVERSITY OF HAIFA,,3498838,Foreign-Private,,,,,,,,,,,0,0,0,2,17700,,,,,,,,,,
1046000,AMERICAN BAPTIST THEOLOGICAL SEMINARY,TN,372074994,Private-Nonprofit,1,1,5500,7,10375,1,1,4495,6,8495,,,,,,,,,,,,,,,
1047200,INSEAD,,77305,Foreign-Private,,,,,,,,,,,1,1,20500,10,102500,,,,,,0,0,0,4,57062
1048700,WEST GEORGIA TECHNICAL COLLEGE,GA,301826476,Public,98,100,158645,202,172027,114,115,229347,233,245043,,,,,,,,,,,,,,,
1048900,AMERICAN NATIONAL UNIVERSITY,KY,402235301,Proprietary,61,69,144935,278,268925,82,89,154885,149,206540,2,2,2038,2,2038,1,2,402,3,4112,,,,,
1049100,HENNEPIN TECHNICAL COLLEGE,MN,554452399,Public,73,79,158161,159,160394,72,80,179420,160,181920,,,,,,2,2,9000,4,9000,,,,,
1050100,LAKEVIEW COLLEGE OF NURSING,IL,618323781,Private-Nonprofit,5,5,22298,9,22298,5,5,28475,9,28475,,,,,,,,,,,,,,,
1050300,WICHITA TECHNICAL INSTITUTE,KS,672131927,Proprietary,269,271,618360,957,1030111,267,273,922321,962,1584119,,,,,,10,10,56467,31,65095,,,,,
1050900,HALLMARK UNIVERSITY,TX,782514108,Private-Nonprofit,335,364,1525269,1183,1754004,337,371,1564817,1198,1822172,43,45,335042,129,419967,66,71,487709,219,528771,,,,,
1052000,TRINITY LABAN CONSERVATOIRE OF MUSIC AND DANCE,,SE10 9JF,Foreign-Private,0,0,0,4,5666,0,0,0,6,6664,0,0,0,16,96760,0,0,0,6,49335,0,0,0,8,55321
1052900,MEMPHIS THEOLOGICAL SEMINARY,TN,381044395,Private-Nonprofit,,,,,,,,,,,35,35,480445,76,491360,,,,,,6,6,92361,12,92361
1054200,EMPIRE BEAUTY SCHOOL,PA,185071500,Proprietary,398,401,957626,1037,1429594,402,411,1251587,1085,1868128,,,,,,80,81,514856,218,724935,,,,,
1054600,CENTURY COLLEGE,MN,551101894,Public,206,225,524725,431,530245,198,255,430540,490,439059,,,,,,2,2,5167,2,5167,,,,,
1055100,NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS,NY,111012327,Proprietary,63,64,175395,188,296027,45,45,114533,149,202949,,,,,,3,3,29011,10,43635,,,,,
1057300,WEST VIRGINIA JUNIOR COLLEGE,WV,253131304,Proprietary,156,156,458097,531,604226,123,123,417396,431,572186,,,,,,8,8,32374,27,54892,,,,,
1057400,LONDON FILM SCHOOL,,WC2H  9UB,Foreign-Private,,,,,,,,,,,2,2,41000,7,78548,,,,,,2,2,9960,6,67585
1058800,AUSTRALIAN NATIONAL UNIVERSITY,,2601,Foreign-Private,,,,,,0,0,0,1,1000,2,2,30500,6,42212,0,0,0,1,15000,0,0,0,2,30527
1058900,BANGOR UNIVERSITY,,LL57 2DG,Foreign-Private,,,,,,,,,,,1,1,7000,12,86422,,,,,,0,0,0,8,51029
1059400,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",,W4 5AN,Foreign-Private,,,,,,,,,,,8,8,147000,8,147000,2,3,16200,3,16200,,,,,
1061800,MID-AMERICA COLLEGE OF FUNERAL SERVICE,IN,471309630,Private-Nonprofit,93,93,272039,383,480800,101,101,419097,410,739761,,,,,,2,2,14788,9,31685,,,,,
1062900,PB COSMETOLOGY EDUCATION CENTRE,NJ,080301750,Proprietary,49,51,110098,91,134016,50,51,129459,95,162519,,,,,,9,9,94375,17,101770,,,,,
1063300,HOUSTON COMMUNITY COLLEGE,TX,770027517,Public,996,1042,1970881,1293,2361567,961,1010,2799334,1243,3278283,,,,,,3,3,10490,3,10490,,,,,
1065200,PASCO - HERNANDO STATE COLLEGE,FL,346545199,Public,113,113,168654,233,189964,116,117,199303,236,233365,,,,,,1,1,5763,2,5763,,,,,
1067400,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,TX,794300001,Public,479,489,2063706,989,2024099,465,477,2179873,955,2135633,1268,1336,27921687,3307,27673254,34,38,874769,85,878497,364,446,7296063,1085,7311044
1068100,MACQUARIE UNIVERSITY,,2109,Foreign-Private,1,1,3500,4,8500,1,1,2000,5,9250,2,2,26080,8,69080,1,1,44713,3,57213,1,1,27186,4,52714
1068400,ERIE COMMUNITY COLLEGE,NY,142032698,Public,108,119,255006,247,269486,107,115,291855,237,313607,,,,,,6,7,33485,15,37135,,,,,
1069200,UNIVERSITY OF QUEENSLAND (THE),,4072,Foreign-Private,,,,,,0,0,0,1,2750,28,28,424785,283,2887963,0,0,0,2,49879,38,40,1411355,384,11164345
1071000,CAPITAL AREA CAREER CENTER,IL,627123802,Public,14,14,37354,48,73484,13,13,55345,45,112220,,,,,,1,1,6750,2,6750,,,,,
1072000,TORONTO METROPOLITAN UNIVERSITY,,M5B 2K3,Foreign-Private,,,,,,1,1,7500,2,11250,0,0,0,3,20502,1,1,12106,1,12106,0,0,0,1,5808
1072400,CARLOS ALBIZU UNIVERSITY,PR,009023711,Private-Nonprofit,50,50,157126,251,436560,39,40,110486,233,390516,66,68,578949,1651,11476245,,,,,,32,32,378980,217,1501645
1072700,DEVRY UNIVERSITY,IL,605320000,Proprietary,10126,10265,28451678,38516,35242501,9852,10003,33614882,41256,42632979,1123,1144,11958169,4749,15117946,44,44,352246,152,410062,81,82,1162959,295,1469289
1073600,MARION TECHNICAL COLLEGE,OH,433025694,Public,33,33,51461,77,65248,34,34,56597,81,77564,,,,,,2,2,6200,4,6200,,,,,
1074100,ACADEMY OF SALON AND SPA,AR,729013833,Proprietary,18,18,46867,47,67027,17,18,49749,50,78889,,,,,,,,,,,,,,,
1076100,DALLAS INSTITUTE OF FUNERAL SERVICE,TX,752274314,Private-Nonprofit,100,101,256680,420,496303,110,111,397984,449,778497,,,,,,2,2,18374,9,34948,,,,,
1077100,GUPTON-JONES COLLEGE OF FUNERAL SERVICE,GA,300354022,Private-Nonprofit,163,163,412737,508,616312,164,165,583391,521,918100,,,,,,,,,,,,,,,
1077900,PORTER AND CHESTER INSTITUTE,CT,066101604,Proprietary,732,750,1992178,2107,2456220,712,719,2567066,2039,3136770,,,,,,81,81,457929,290,815457,,,,,
1078900,UNIVERSITY OF OXFORD - WORCESTER COLLEGE,,OX1   2HB,Foreign-Private,,,,,,,,,,,0,0,0,3,17084,,,,,,0,0,0,1,14328
1079400,BRISTOL OLD VIC THEATRE SCHOOL,,BS8   2XF,Foreign-Private,,,,,,,,,,,,,,,,,,,,,0,0,0,16,147388
1079700,"NATIONAL UNIVERSITY OF IRELAND, MAYNOOTH",,,Foreign-Private,,,,,,,,,,,1,1,10250,1,10250,,,,,,,,,,
1081300,AMERICAN ACADEMY MCALLISTER INSTITUTE,NY,100365505,Private-Nonprofit,134,134,390947,268,390947,93,94,234800,188,234800,,,,,,1,1,3300,2,3300,,,,,
1081400,PITTSBURGH INSTITUTE OF MORTUARY SCIENCE,PA,152063706,Private-Nonprofit,81,81,293526,223,444187,84,85,361308,231,556768,,,,,,2,2,10233,5,14233,,,,,
1081600,KINGSTON UNIVERSITY,,KT1 1LQ,Foreign-Private,3,3,12500,21,33166,3,3,10000,23,25825,3,3,61500,43,229833,1,1,9000,15,151376,3,3,45917,30,207664
1082700,DAVID PRESSLEY PROFESSIONAL SCHOOL OF COSMETOLOGY,MI,480673219,Proprietary,79,79,218253,198,276802,80,80,197218,190,252350,,,,,,10,10,36547,24,47548,,,,,
1083600,PIVOT POINT ACADEMY,IL,601084367,Proprietary,35,35,106453,96,151865,40,40,125630,107,168123,,,,,,6,6,71059,17,93384,,,,,
1085400,THOMAS JEFFERSON SCHOOL OF LAW,CA,921012928,Private-Nonprofit,,,,,,,,,,,7,7,91704,9,101954,,,,,,126,132,1747818,221,1943914
1085800,AVALON INSTITUTE,AZ,852104010,Proprietary,375,375,1025717,1003,1459284,341,342,953735,930,1393694,,,,,,58,59,290225,157,397060,,,,,
1086000,GREATER ALTOONA CAREER & TECHNOLOGY CENTER,PA,166023695,Public,28,28,71027,74,104277,26,26,87111,72,140463,,,,,,1,1,7378,2,7378,,,,,
1086400,UNIVERSITY OF DUNDEE,,DD1 4HN,Foreign-Private,,,,,,,,,,,0,0,0,10,78581,,,,,,0,0,0,8,101855
1086600,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE,,OX1   4AU,Foreign-Private,,,,,,,,,,,1,1,3727,4,8727,,,,,,,,,,
1086700,UNIVERSITY OF OXFORD - ST JOHN'S COLLEGE,,OX1   3JP,Foreign-Private,,,,,,,,,,,0,0,0,2,8768,0,0,0,1,16747,,,,,
1087900,RICHLAND COMMUNITY COLLEGE,IL,625218513,Public,12,12,13320,28,16350,20,20,31335,40,31335,,,,,,1,1,2506,2,2506,,,,,
1088100,STARK STATE COLLEGE,OH,447207299,Public,382,395,1071369,1723,1152312,381,392,1448834,1673,1557041,,,,,,1,1,5615,6,5615,,,,,
1090300,RIZZIERI AVEDA SCHOOL FOR BEAUTY AND WELLNESS,NJ,080434600,Proprietary,97,99,249128,248,328830,107,111,349982,272,455686,,,,,,11,11,93036,27,118917,,,,,
1090600,CINCINNATI COLLEGE OF MORTUARY SCIENCE,OH,452241462,Private-Nonprofit,16,16,74750,34,91250,17,17,83512,39,103392,,,,,,1,1,18100,3,28818,,,,,
1091400,MONASH UNIVERSITY,,3800,Foreign-Private,0,0,0,2,4000,0,0,0,2,6000,0,0,0,3,23918,,,,,,1,1,29155,6,66635
1091500,UNIVERSITY OF EAST ANGLIA,,NR4 7TJ,Foreign-Private,1,1,4500,1,4500,,,,,,1,1,6393,10,84143,,,,,,0,0,0,8,88470
1092200,UNIVERSITY OF PUERTO RICO - UTUADO,PR,006412500,Public,0,0,0,15,33500,,,,,,,,,,,,,,,,,,,,
1092300,UNION INSTITUTE & UNIVERSITY,OH,452061925,Private-Nonprofit,89,93,223900,176,365993,97,101,315481,188,549602,51,51,457281,84,738791,,,,,,4,4,34613,8,71363
1094200,UNIVERSITY OF OXFORD - ST HUGH'S COLLEGE,,OX2   6LE,Foreign-Private,,,,,,,,,,,1,1,20500,13,80293,,,,,,2,2,20661,14,164534
1096300,GREENE COUNTY CAREER & TECHNOLOGY CENTER,PA,153708281,Public,0,0,0,10,14435,0,0,0,13,27837,,,,,,,,,,,,,,,
1097500,UNIVERSITY OF PUERTO RICO - BAYAMON,PR,009591919,Public,8,8,28200,12,37450,,,,,,,,,,,,,,,,,,,,
1097700,UNIVERSIDAD CENTRAL DEL ESTE,,21000,Foreign-Private,7,7,29500,17,37250,7,7,37500,17,43000,19,19,372750,45,449500,4,4,87806,10,106766,21,21,247673,59,362864
1098000,UNIVERSITY OF OXFORD - SOMERVILLE COLLEGE,,OX2   6HD,Foreign-Private,,,,,,,,,,,0,0,0,5,27334,,,,,,0,0,0,5,54744
1099300,HOBART INSTITUTE OF WELDING TECHNOLOGY,OH,453732400,Private-Nonprofit,25,25,81033,90,143287,25,25,80457,93,146773,,,,,,14,14,249252,65,475491,,,,,
1099700,EAST GEORGIA STATE COLLEGE,GA,304012699,Public,23,23,33752,57,51750,20,20,34268,51,50985,,,,,,0,0,0,2,10713,,,,,
1099800,PENNSYLVANIA INSTITUTE OF TECHNOLOGY,PA,190634098,Private-Nonprofit,173,175,204919,176,206085,177,181,260818,182,262818,,,,,,16,19,47456,19,47456,,,,,
1099900,UNIVERSITY OF OXFORD - WADHAM COLLEGE,,OX1   3PN,Foreign-Private,0,0,0,1,1500,,,,,,,,,,,,,,,,,,,,
1102600,WARRENSBURG AREA CAREER CENTER,MO,640932019,Public,0,0,0,4,4280,0,0,0,4,4753,,,,,,,,,,,,,,,
1104600,CENTRAL OHIO TECHNICAL COLLEGE,OH,430551767,Public,208,217,530826,444,530826,210,222,787600,466,788200,,,,,,,,,,,,,,,
1105300,UNIVERSITY OF OXFORD - ST HILDA'S COLLEGE,,OX4   1DY,Foreign-Private,,,,,,,,,,,0,0,0,3,17929,,,,,,0,0,0,2,19300
1105400,UNIVERSITY OF OXFORD - ST ANNE'S COLLEGE,,OX2   6HS,Foreign-Private,,,,,,,,,,,0,0,0,15,88838,,,,,,0,0,0,14,182171
1105500,UNIVERSITY OF OXFORD - LADY MARGARET HALL,,OX2   6QA,Foreign-Private,0,0,0,2,3000,0,0,0,2,2666,0,0,0,3,11249,0,0,0,1,22164,0,0,0,3,29674
1105600,UNIVERSITY OF OXFORD - UNIVERSITY COLLEGE,,OX1   4BH,Foreign-Private,,,,,,,,,,,0,0,0,2,7921,0,0,0,1,13334,,,,,
1105700,UNIVERSITY OF OXFORD - TRINITY COLLEGE,,OX1   3BH,Foreign-Private,0,0,0,1,1166,0,0,0,2,3166,,,,,,0,0,0,1,5000,,,,,
1105800,UNIVERSITY OF OXFORD - ST EDMUND HALL,,OX1   4AR,Foreign-Private,0,0,0,2,3000,0,0,0,2,2582,0,0,0,9,46251,0,0,0,1,13334,0,0,0,2,10207
1105900,UNIVERSITY OF OXFORD - ST ANTONY'S COLLEGE,,OX2   6JF,Foreign-Private,,,,,,,,,,,0,0,0,25,124228,,,,,,0,0,0,19,236666
1106000,UNIVERSITY OF OXFORD - QUEEN'S COLLEGE,,OX1   4AW,Foreign-Private,,,,,,,,,,,0,0,0,5,18334,,,,,,0,0,0,4,33178
1106100,UNIVERSITY OF OXFORD - PEMBROKE COLLEGE,,OX1   1DW,Foreign-Private,,,,,,,,,,,0,0,0,6,30750,,,,,,0,0,0,6,73073
1106200,UNIVERSITY OF OXFORD - ORIEL COLLEGE,,OX1   4EW,Foreign-Private,,,,,,,,,,,0,0,0,6,26932,,,,,,0,0,0,6,47312
1106400,UNIVERSITY OF OXFORD - NEW COLLEGE,,OX1   3BN,Foreign-Private,0,0,0,1,1166,0,0,0,1,666,0,0,0,4,16750,,,,,,0,0,0,2,21121
1106500,UNIVERSITY OF OXFORD - MERTON COLLEGE,,OX1   4JD,Foreign-Private,,,,,,,,,,,0,0,0,2,10250,,,,,,,,,,
1106600,UNIVERSITY OF OXFORD - LINCOLN COLLEGE,,OX1   3DR,Foreign-Private,0,0,0,1,1834,0,0,0,1,2334,0,0,0,3,17084,,,,,,0,0,0,3,22186
1106700,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,OX1   3PG,Foreign-Private,,,,,,,,,,,0,0,0,6,28241,,,,,,0,0,0,4,33500
1106800,UNIVERSITY OF OXFORD - JESUS COLLEGE,,OX1   3DW,Foreign-Private,,,,,,,,,,,0,0,0,1,6834,,,,,,0,0,0,1,13166
1106900,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,OX1   3BW,Foreign-Private,1,1,3500,2,3500,1,1,2000,2,2000,0,0,0,9,44334,,,,,,0,0,0,4,56949
1107000,UNIVERSITY OF OXFORD - EXETER COLLEGE,,OX1   3DP,Foreign-Private,,,,,,,,,,,0,0,0,10,51250,,,,,,0,0,0,6,63741
1107100,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,OX1   IDP,Foreign-Private,,,,,,,,,,,0,0,0,8,41000,,,,,,0,0,0,9,91990
1107200,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,OX1   4AJ,Foreign-Private,,,,,,1,1,6500,3,9750,1,1,13707,4,20541,0,0,0,1,32398,1,1,11878,5,18544
1109100,FLINDERS UNIVERSITY,,5042,Foreign-Private,1,1,5500,3,7750,1,1,2000,3,4999,0,0,0,5,51500,1,1,19110,4,19110,1,1,53300,6,129810
1109400,UNIVERSITY OF WESTERN AUSTRALIA (THE),,6009,Foreign-Private,1,1,3500,1,3500,1,1,4000,1,4000,5,5,96345,9,96345,,,,,,3,3,79137,10,204491
1111200,FASHION INSTITUTE OF DESIGN & MERCHANDISING,CA,900151421,Proprietary,98,99,262174,557,809759,111,112,276199,619,752408,1,1,20500,11,77585,70,77,1291916,397,3574656,0,0,0,6,34228
1111300,MAHARISHI INTERNATIONAL UNIVERSITY,IA,525570001,Private-Nonprofit,32,34,79047,35,79047,10,10,34792,11,34792,36,36,291146,37,301189,1,1,5172,1,5172,26,27,198766,34,249742
1111700,ALLIANT INTERNATIONAL UNIVERSITY,CA,921311799,Proprietary,,,,,,54,54,402722,227,641261,790,804,12924807,3350,19848458,,,,,,404,433,8090366,1063,10117648
1113300,COLLEGE OF EASTERN IDAHO,ID,834045788,Public,21,21,60376,53,79981,19,19,30808,44,51058,,,,,,,,,,,,,,,
1114500,LONE STAR COLLEGE SYSTEM,TX,770733499,Public,916,956,1677176,1926,1747500,686,717,1837794,1456,1926711,,,,,,11,11,123589,22,123589,,,,,
1116100,TEXAS A&M UNIVERSITY - CORPUS CHRISTI,TX,784125599,Public,214,216,539010,382,580179,293,294,786778,504,854583,282,286,1208706,1305,4027082,237,238,1307538,390,1335883,82,83,350682,176,440287
1116300,UNIVERSITY OF TEXAS AT TYLER,TX,757996699,Public,399,404,1037169,416,1037169,315,325,776338,342,776338,241,244,1412642,246,1412642,44,45,248367,46,248367,108,111,924036,113,924036
1116700,COMMUNITY COLLEGE OF VERMONT,VT,056010489,Public,67,69,157228,145,170478,79,85,173116,174,181980,,,,,,2,2,4500,4,4500,,,,,
1121000,BUNKER HILL COMMUNITY COLLEGE,MA,021292991,Public,23,23,46438,49,76619,28,28,82541,57,137586,,,,,,2,2,7923,2,7923,,,,,
1121400,UNIVERSITY OF THE WITWATERSRAND,,2001,Foreign-Private,,,,,,,,,,,2,2,21795,5,33322,,,,,,1,1,8807,3,28567
1122000,WINDWARD COMMUNITY COLLEGE,HI,967443528,Public,,,,,,2,2,7250,4,7250,,,,,,,,,,,,,,,
1124500,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE,WV,249011128,Public,,,,,,,,,,,470,484,18085796,960,18085796,,,,,,385,492,15505148,970,15505148
1128200,OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES,OK,741171898,Public,,,,,,,,,,,7,7,78938,11,79438,,,,,,26,28,170158,45,192922
1138500,COLLEGE OF THE ATLANTIC,ME,046091105,Private-Nonprofit,3,3,6722,140,206728,4,4,9239,139,147642,,,,,,0,0,0,15,81982,,,,,
1146000,NATIONAL UNIVERSITY,CA,921231426,Private-Nonprofit,1547,1619,6367106,3640,7905276,1533,1616,8399072,3610,10346885,2310,2515,34504266,6159,46587156,7,8,152960,15,152960,166,179,3466776,542,5363712
1146200,UNIVERSITY OF ALASKA ANCHORAGE,AK,995088050,Public,67,67,218892,102,258528,69,69,222092,98,256914,18,18,150402,25,184027,1,1,11797,4,24454,3,3,18266,6,39144
1148100,DIVERS INSTITUTE OF TECHNOLOGY,WA,981038947,Proprietary,60,60,195023,155,263622,55,55,249820,141,316101,,,,,,0,0,0,11,189023,,,,,
1148400,VICI BEAUTY SCHOOL,WI,532283821,Proprietary,24,24,62895,67,87136,26,27,72953,76,108679,,,,,,2,2,12733,4,12733,,,,,
1150500,TRICOCI UNIVERSITY OF BEAUTY CULTURE,IN,463221554,Proprietary,110,110,255522,265,358874,99,99,302810,258,431617,,,,,,10,10,64297,19,80766,,,,,
1151900,JOSEPH'S COLLEGE COSMETOLOGY,NE,685052463,Proprietary,36,37,127544,94,175809,34,36,127663,91,171123,,,,,,12,12,102801,23,102801,,,,,
1156700,IMPERIAL COLLEGE LONDON,,SW7 2AZ,Foreign-Private,0,0,0,6,10336,0,0,0,7,9330,0,0,0,32,217854,0,0,0,2,43347,0,0,0,24,326230
1157200,COLORADO SCHOOL OF TRADES,CO,802152996,Proprietary,13,13,50654,36,70654,13,13,63846,38,89846,,,,,,5,8,79723,18,98773,,,,,
1159600,SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY,VA,245022652,Proprietary,56,57,140469,119,168554,52,53,172513,113,208951,,,,,,5,5,35478,13,44690,,,,,
1161700,CENTER FOR ALLIED HEALTH EDUCATION,NY,112299023,Proprietary,60,69,112057,105,173396,61,72,181618,115,278257,,,,,,6,6,33958,20,202250,,,,,
