tenant_id,id,security_group_id,remote_group_id,direction,ethertype,protocol,port_range_min,port_range_max,remote_ip_prefix,standard_attr_id
a3ccd76b29264bbe94415833015c9379,9a03f8fc-fe11-440f-abb3-0f7284ae184c,3050a996-b1bf-4e86-bffd-795ca722575f,,egress,IPv4,tcp,443.0,443.0,10.117.178.73/8,48848
47c0857cf5b5452a86f640fd44be1d40,9a0e015f-e3f2-4fd7-a2d7-29fcb54b659f,d4646fda-f027-4a22-8765-06b70b9f12cb,,ingress,IPv4,tcp,1.0,65535.0,10.193.125.195/8,15288
98333a1a28e746fa8c629c83a818ad57,9a13711a-6423-4471-a3b1-e1c9c18b7fed,ffd446f0-9e47-4200-be9f-9ebd690f67e6,,ingress,IPv4,tcp,22.0,22.0,10.238.32.164/8,19817
8f8129f6bbd94f09af00ad3655cf6515,9a1ade1d-ff9e-45db-9429-1cf2ccce5915,98ba1284-1862-4be5-943d-292a6443d630,,egress,IPv6,,,,,4092
0443563c3162495bb4d77e7cdb356476,9a227a04-9b46-4afe-bd67-d078f9b630cd,4b34264a-9b24-4099-8cc2-36d8e3c62585,,egress,IPv4,,,,,49924
6f9adccbd03e4d2186756896957a14bf,9a324736-3554-4523-959c-8cedbb3b7f44,1222909c-e6ed-44bc-9872-edf5c5f8038c,,egress,IPv4,,,,,4093
d2c598eeab2f449789fb4e0f62ec3ba0,9a326db3-fb57-4f21-8f9b-4306186c88a0,c9dc20b2-9d15-4304-98c2-2b3adcef1995,,egress,IPv4,,,,,13145
0fe46c69adaf4d2fb01401e0dd952815,9a34e6c6-05ca-4020-9571-ac028ee21886,8adcc344-399b-4580-86a6-394bd5b4bee3,,egress,IPv4,,,,,4094
4ce5b212366741a79bf884561a73d3a7,9a38a97e-af46-4ac5-95f9-daadf5da590a,74a45175-d89d-4ecf-a643-84c98b75083c,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,27754
56a23b6f58c34e9f98c9fd2cc6e6ce86,9a3dabca-b4bb-4585-9c41-1acd999bcf21,738033a4-d508-42da-b5c8-ff71fd637ff5,,egress,IPv6,,,,,50755
d445600ecbf64115974c8b394c423083,9a451af5-ca03-46b8-aed7-79ba02978e7d,7bdeafce-03fd-4d2e-8cd3-7c4099d649f0,,egress,IPv6,,,,,21202
e326388bbe5a4ae7a9facfe59e8295c2,9a47b5ee-1e3c-416d-afb8-e2076ccf0a20,8ad626c4-911f-4be3-9e86-2a105aa3ce79,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,42222
2e10d2186b23471d94f6f465d49b8581,9a56f5c5-30a5-48e6-aa0d-d1366f159a29,27516ee5-0b67-437a-966a-ddeff4d67993,,egress,IPv6,,,,,49717
1b5f029e500942fc8ab0829fc05b80a2,9a56ffd6-98cf-43e7-bfec-ba2319e3237c,ce6f6861-d532-4000-9e51-ef81f144f663,ce6f6861-d532-4000-9e51-ef81f144f663,ingress,IPv4,,,,,23159
e01f8a7cd74e477d96c9e9157ea07343,9a583704-982b-4919-b7c1-c9131ad2f816,47c30f3f-ecaf-4c01-8e25-1e614c101189,,egress,IPv6,,,,,58121
6d6c7d5bd316434890479936d2076efb,9a6b73bf-f92d-4810-8b25-708716b078e8,c1592065-9a37-4f30-8c2e-a011be104f0c,,egress,IPv6,,,,,65416
98333a1a28e746fa8c629c83a818ad57,9a75df44-c85e-44b2-8701-dec1d3fee213,1b5d4af0-8928-4ac7-99fc-052b361bbd61,,ingress,IPv4,tcp,22.0,22.0,10.141.234.57/8,49280
2ffe44aeb00a4c219da959cd371f3f1f,9a813635-b0dd-4228-8b89-10e095f1d7ed,a95a1472-9592-46a8-9203-81c869440ec8,a95a1472-9592-46a8-9203-81c869440ec8,ingress,IPv6,,,,,55775
a1dd2df207794506baf995340b8d41ec,9a87c627-7d48-4095-aeb4-006d791bec7a,2d4c091b-82d9-4d7a-b1a2-5439baceac90,2d4c091b-82d9-4d7a-b1a2-5439baceac90,ingress,IPv6,,,,,59545
98333a1a28e746fa8c629c83a818ad57,9a8be01d-988e-4381-8081-6babe31fd946,1b5d4af0-8928-4ac7-99fc-052b361bbd61,,ingress,IPv4,tcp,22.0,22.0,10.182.6.47/8,61095
aae0a53b3a754a819fe476344ec6b75b,9a8bfda0-2de8-4857-8cb4-91f10d7c76e3,7bdb2225-f0ed-48bb-a865-19067820263f,,egress,IPv6,,,,,4095
0a136f65fde44500b94a860a3155d400,9a91bb96-efd2-4e63-8c4c-8e81cdcee23f,1f567a37-a0ed-48c0-bf8a-f5f540e205c5,1f567a37-a0ed-48c0-bf8a-f5f540e205c5,ingress,IPv6,,,,,4096
97107d3284a848a4a4ea0345bd05cbef,9a93d930-0cf1-407e-b796-5e662f3572db,5b768ff6-6c4e-4c24-b5d2-1ec67832d5e4,,ingress,IPv4,icmp,,,10.71.29.205/8,4097
5b845b56f7264cc2bdf0ac4ec4e34108,9a98dc75-d3d4-49f2-b938-042a78eb47ea,976faca7-f273-4855-a800-c53a7333888f,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,4098
a3ccd76b29264bbe94415833015c9379,9ab7aef6-7aaa-475f-8464-43106e137786,3050a996-b1bf-4e86-bffd-795ca722575f,,egress,IPv4,tcp,443.0,443.0,10.144.47.244/8,48801
aa6656a1a8f34028ae2f5978c9811908,9abb6c2c-50e4-4052-a9dc-d3b9bc5ac435,84b5156b-96dd-46a8-993c-adad0b13644d,,egress,IPv4,,,,,51085
292c70904ce7415c8626f801bbf1ed0c,9ad3934e-9cc9-4803-a694-51fc0c3e1d37,2656258e-691d-49df-9b36-5bbf2ea3235d,,egress,IPv6,,,,,4099
04e471ffe8be4811bffabb530e71023d,9ad4991a-7102-44ab-967d-6bab25337db7,1dbdb4e7-26b1-4884-bb59-5f6a257218f9,1dbdb4e7-26b1-4884-bb59-5f6a257218f9,ingress,IPv4,,,,,21108
1d48ed3ca9ed41d99f777238ab01e91f,9ad8ecc1-f5b3-44f3-b2ac-e5f6c1337817,d7905f9f-3554-4071-b11d-64512c81b42a,,egress,IPv6,,,,,7227
d2590cbb0df4474f9b5078f08aa9747b,9aec4725-21c3-4193-bcbc-a743b528d128,c6113890-5b52-40e2-8c66-a1e10f030851,,egress,IPv6,,,,,55075
dd6e3c2cf174467585c0c238d88165cb,9af92f85-e820-47ee-8ca6-5d7da3469d5e,1cc3957d-c133-4650-a91a-67e3853374a8,1cc3957d-c133-4650-a91a-67e3853374a8,ingress,IPv6,,,,,51159
e7e8e8eca25741c8abc96fc07a103b94,9b0e2c56-25f8-4784-8649-29f545ebd252,7b49ee24-fdf5-4b25-863c-c5ceda2fd2e3,,ingress,IPv4,tcp,36000.0,36000.0,10.37.117.235/8,36867
5ced51b4d44d46d09a645a3771d3c8c2,9b12036f-5b1a-4112-b4f1-804c2993ccaf,a79c3b38-604a-44c8-a87e-03e44ffefb27,,egress,IPv4,,,,,4101
98333a1a28e746fa8c629c83a818ad57,9b12bd87-3c5b-4a00-9e1e-055f972ca93a,789063c9-90a4-47e6-8d34-235d2a91427f,789063c9-90a4-47e6-8d34-235d2a91427f,ingress,IPv4,tcp,4444.0,4444.0,,16735
3be6c8b9f95842198466a9c673404768,9b177911-21f1-4c9a-95dd-3091c0ccc608,0e82aba8-4e77-41f3-8892-05475b73a6cc,,ingress,IPv4,tcp,465.0,465.0,10.71.29.205/8,4102
dcf4bee629e04a28ba204d68b6ee9ae7,9b1d7e40-ac3b-4fc9-bb9f-f3db96904816,5623c7f3-2c32-4d3c-be62-6f7a0793ca29,5623c7f3-2c32-4d3c-be62-6f7a0793ca29,ingress,IPv4,,,,,4103
3c56c60aeee74842bca07167f0fa153a,9b21e257-1a8a-43ed-bf18-52e1c0b8e899,30d38faa-8084-4cba-a1a1-1390c7dd7036,,ingress,IPv4,tcp,1.0,65535.0,10.4.119.186/8,4104
ab864875e1f44f1c8f112ea460047cea,9b253c5f-fab9-4d4e-9cde-22f66de02dae,8dcdceaf-cc7c-46b0-bd8b-c455b1952b7b,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,62226
fc824182e33541ca85d834b06d3d0772,9b2b0342-a11f-45ff-8c85-857251b1dedc,6f9d23be-efa3-4423-99fc-e7940a9a5bd9,,ingress,IPv6,tcp,22.0,22.0,10.70.255.162/8,65014
98333a1a28e746fa8c629c83a818ad57,9b2b3621-0c0f-4264-987a-592d3f94f193,f3ac8253-5c64-4d7e-9531-6ed786efe4f0,,ingress,IPv4,tcp,22.0,22.0,10.193.125.195/8,4105
14cba3b7de0640a8b6f5102011358a02,9b2d19e9-5de4-4c3c-9243-a80e326e2698,f88614ff-47cf-4b95-99d8-fd972b1949fc,,ingress,IPv4,tcp,0.0,62000.0,10.71.29.205/8,4106
97107d3284a848a4a4ea0345bd05cbef,9b320cb1-5da8-46b8-864a-e8d8963f5412,5b768ff6-6c4e-4c24-b5d2-1ec67832d5e4,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,4107
c32ab7f84a364382888e7f4e17f9fb00,9b368944-1322-4599-9617-706667c2cfe3,e4145100-c500-4fd3-a51c-53be5bb9f87f,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,40957
c32ab7f84a364382888e7f4e17f9fb00,9b3e1abb-9291-4569-bdcf-2260d3417fb9,e4145100-c500-4fd3-a51c-53be5bb9f87f,,ingress,IPv4,tcp,2222.0,2222.0,10.71.29.205/8,53222
8a226d87e9ed417abb21d0f95b56b51f,9b498e7f-31eb-4393-b75e-b0aa3f29e087,c032f8f2-963c-49cb-a4cb-ce31629afcd8,,ingress,IPv4,icmp,,,10.71.29.205/8,4108
b4b281a9007d4285b116a57dbc9828e8,9b4cd630-214d-42fc-9eff-5cd7d0af34a2,3d977861-2bfe-45ef-b382-a9734468e0a7,,egress,IPv6,,,,,4109
e3fb2659584e436a832461dac02835f0,9b4de08c-064f-4111-90d2-a07de153b6a6,630bf205-cc6c-4efe-aca1-69d6a9609831,,ingress,IPv4,tcp,7000.0,7000.0,10.187.10.87/8,29375
298e3ba944e54e6b8d13de4228d93f1b,9b50e0ed-f0a4-4d48-94e7-11bbdf18a5f6,1a980c8f-c80b-4b4e-bc7d-6ddd2f459b45,1a980c8f-c80b-4b4e-bc7d-6ddd2f459b45,ingress,IPv6,,,,,41983
85b928765b6e4d07acf811833a763de4,9b565e35-6444-4a3a-8abf-69db66359310,18ce3a47-0f8c-46ff-8cf6-ebf9281a08bd,,ingress,IPv4,icmp,,,10.152.54.152/8,4110
d03996cf7bdd4a89bec9accd4b12f1d0,9b571dac-08e9-4d13-b1a6-ef5486a899a5,7952ba08-0530-45cc-8e68-5af1285e8c4e,,ingress,IPv4,udp,1.0,65535.0,10.71.29.205/8,50849
ccffeac313314388922e3c1006ee9871,9b5c27aa-8655-4532-8a38-e98865718396,32cca1bd-9667-443b-8760-424c1271e8c6,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,13724
98333a1a28e746fa8c629c83a818ad57,9b703aa5-9d92-43a4-a7b5-db439acdc0b6,6b20c746-03f9-4762-8a67-2d3d057e24ae,,ingress,IPv4,tcp,3306.0,3306.0,10.82.82.45/8,65593
5f0f1a1693f64c4296967dc040e86bbd,9b7552aa-9334-40b4-b941-355fd3831141,e02cf06a-e5cc-408e-b436-68d003437f02,e02cf06a-e5cc-408e-b436-68d003437f02,ingress,IPv6,,,,,59325
6dd056cec9224f98978f3d4efd2f6722,9b7fffaa-5c25-47bb-883f-cd85a77f33df,1faef339-a330-486a-b549-38175dc9891b,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,14449
3d3ba2883f4c4e34bcd98b4443542a72,9b838943-330f-4a73-a10a-aae2754b0bbb,5c83c933-3778-4f66-8b8c-f4062cf389e0,,egress,IPv6,,,,,52683
f0ae1d7c6f7b4417b2c9c4c82933ebd5,9b84b56e-9b23-4f98-a520-8c10cc6d0e4e,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.162.117.234/8,20032
a3ccd76b29264bbe94415833015c9379,9b850358-ebcc-4ab0-9ee9-b080df6674be,4e820280-7075-463a-ab6a-168948e8dd90,,egress,IPv4,tcp,80.0,80.0,10.113.27.43/8,48675
76a1e30faf44446cb12d9be3bdd2c993,9b879cad-429b-437a-9121-599a56ff194a,9cfe7362-7c58-4e30-a37e-e5e419bda235,9cfe7362-7c58-4e30-a37e-e5e419bda235,ingress,IPv4,,,,,4111
58034159195e4b77b18c2e20e44d4462,9b96071c-5d92-41df-a659-72ffaafdedc9,ab6096bf-b29c-4ef1-8533-519a43596e1a,,egress,IPv6,,,,,55310
644720b8477543bf93e20fe3cd7e7dea,9b9ada7d-075b-4d2a-9402-5ff888f71eed,f51933b7-9d80-4a87-a460-794440bd3ed2,,egress,IPv4,,,,,8461
8760f3081f20435e91be05d5389fa025,9b9db78c-9db6-4595-a133-f6d7d8926ee7,66c3a15f-a4cb-48c4-9e82-b4053e08a380,66c3a15f-a4cb-48c4-9e82-b4053e08a380,ingress,IPv6,,,,,64910
d0b7612cf9ea47dfb5bdb44106e2975a,9bafda29-73be-4c8a-a82c-c157731cefd2,4fdfb34a-4805-437d-a6f7-96e4c355c283,,ingress,IPv4,tcp,6379.0,6379.0,10.71.29.205/8,21286
a65f9e8fefc346488f00f6220816a8f6,9bb0169d-4278-4d30-8039-e7085dfd8b67,eab8e7be-38ff-4b93-abac-c30b0a09d538,eab8e7be-38ff-4b93-abac-c30b0a09d538,ingress,IPv6,,,,,15968
27a745474b1e4af2a5fbbd1a72657c53,9bc1a00d-5f5f-4569-9a7e-13e66830702f,3d03d546-dc08-49a6-91d9-38a7464af343,3d03d546-dc08-49a6-91d9-38a7464af343,ingress,IPv4,,,,,32374
98333a1a28e746fa8c629c83a818ad57,9bc30e0d-50c6-4db0-9317-2514c6ddaec7,1b5d4af0-8928-4ac7-99fc-052b361bbd61,,ingress,IPv4,tcp,22.0,22.0,10.11.184.44/8,49272
09ad05432f914e26bc417bf58f1cb4d2,9bea0bed-045d-4554-990e-eaecf0753078,a49bb7b5-eadd-4162-8824-537b3a6e6248,,ingress,IPv4,tcp,22.0,22.0,10.57.159.153/8,16952
2d3c5d97025e4eda82550085a8e48ff7,9bee8e30-63ca-41cb-a966-086efa02c512,86f4ddd4-50ec-4c8a-8d30-1fa1e4b68408,,egress,IPv4,,,,,64261
98333a1a28e746fa8c629c83a818ad57,9c10e925-6ced-49bc-906c-be2dcb7f186f,48bb2d2c-d819-4e4e-9b79-960bbcff3b2a,,ingress,IPv4,udp,25826.0,25826.0,10.156.215.16/8,20555
a1d9299600814c7b976e7842c4e78285,9c1866c2-f181-4bf1-8a50-62fd3576e8f1,51ff46da-8882-4e06-9deb-d6cd6095575e,,egress,IPv4,,,,,64981
9d68b362842341d59922450380bb39b1,9c2d9a3c-87b9-42f4-b544-e4537a2a80a8,a4341a50-700a-4729-a22e-7a0e50001ac4,,ingress,IPv4,tcp,22.0,22.0,10.31.241.69/8,54469
ca0b27b2b59d41869fff1546f2bb30ee,9c3d15dd-dde2-4766-bae8-54fd81ae151e,3ec399e3-e932-420d-ac84-c746d022180d,3ec399e3-e932-420d-ac84-c746d022180d,ingress,IPv4,,,,,4113
356969d4f91b4b19ab7264f5dd19476d,9c3f4326-42db-47e6-bb16-2b13c15f94f9,c56b57d7-f4b4-4ca6-b55f-ddf828e3bec9,,egress,IPv4,,,,,5445
9eaf54d1f17640cbb175fef72a248bdc,9c45e694-d322-4056-880d-601b31f886b0,d4b636ea-ec4e-4edc-b9dc-74d63a0a8a96,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,4114
d0b7612cf9ea47dfb5bdb44106e2975a,9c461028-a6fc-4ca5-bfe7-fa9570fc3d92,ef2d08a8-e5f5-472a-a861-ae794975d5cb,,ingress,IPv4,tcp,1337.0,1337.0,10.71.29.205/8,60455
d00c4471fe5945f69795d50f7f32981e,9c4c2408-9ea5-42be-9f1f-7d7929c02c6d,8b22be37-775f-401d-bafb-6063eb8f9e79,,ingress,IPv4,tcp,7077.0,7077.0,10.71.29.205/8,13177
de0d86c73e964a7287420a88a7c1d0f5,9c4e6c00-af30-40b3-aa9f-c33a2a564ec6,fdffcccf-d84a-492b-aac6-961527b0394a,,egress,IPv6,,,,,33998
cdb8fd3639134748aaa55cad3c4a1366,9c5cc71b-a4a7-453f-a053-6dc40578d709,a0bea4b1-7d34-4321-a78c-8c66e99e7a2c,,egress,IPv6,,,,,57063
7d9c9f0090ed47789665fa7c16b08f2f,9c65f23a-b3b7-42f2-a35d-6aa0a5786915,784feffc-b532-4630-8ae6-db14b8f35c40,,egress,IPv4,,,,,38254
69e2380d3352426381f126222a8d7794,9c66f215-0d4c-486c-8b7c-105cb238a30f,9e22654f-43a4-4644-a7cd-42e8f46b20b2,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,56107
a1932a99f59f48259e48533a21955c02,9c6cea78-2203-4a2a-8728-45519913edc7,de8ff755-86d6-4b25-99c9-6f53cb94bd77,,egress,IPv6,,,,,47714
f8acc8fe54054e1d958b0f1eead51ee9,9c815849-5a18-44a8-a10d-2ea772645084,a3424c87-9875-44ff-bf18-4afad3173ef7,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,13099
619786f011a5475e8acc00c66ab1a29c,9c8cccc0-8917-42b3-a8f2-f722c6739c7e,704d8d57-efa6-43a0-98a0-fbd2053c6477,,egress,IPv4,,,,,4115
28e9f0642b174e3ca8f362e47a4422bf,9c8fa772-ad22-4894-b003-3ad436ce5c64,7590087a-73f3-457e-b7d8-6fe9e341ecfa,,ingress,IPv4,tcp,22.0,22.0,10.136.50.180/8,13531
7f90e41e2e7a4f5f805e5c81f3994f6d,9c906c71-655c-4bb8-a13c-e51596dad748,9e948f7b-e9a0-4ff9-a0fb-275a76c3c172,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,14401
e8657f49e72c48bfb3faa84400701cb3,9c92098b-4772-4796-89cc-327bb3a5848e,946c5a7b-064c-4fd2-8d49-099ab1244b9f,946c5a7b-064c-4fd2-8d49-099ab1244b9f,ingress,IPv4,,,,,50521
f0ae1d7c6f7b4417b2c9c4c82933ebd5,9c96add7-49dc-42d3-9403-586df2795c68,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.51.180.70/8,41994
734423d02a724aca891507bb4d858975,9ca1d87b-4f7b-4937-84ba-d8c5d4988d5c,ac39cc75-0685-47d8-b33d-5b5e8487ab72,,egress,IPv6,,,,,23381
c89039d9095e42d0b41fad722fbe17b5,9cb1743d-1eeb-4696-b912-ffa8b98c1d94,01e0d623-85c6-4327-ae64-bbcbd10d5cd7,01e0d623-85c6-4327-ae64-bbcbd10d5cd7,ingress,IPv6,,,,,58663
7381ecbe21d943388aa9f586b6638c1c,9cb1ad6d-977e-45c1-93d2-249d57a0613d,f54a0ca3-17f5-4c17-98f3-4e7ce24171cb,,egress,IPv4,,,,,7559
98333a1a28e746fa8c629c83a818ad57,9cb2ead7-2530-484a-8948-3dbe7a4a5bb1,1b313e37-bc8d-4cd6-967d-9aa06dd2b758,,ingress,IPv6,tcp,5269.0,5269.0,10.70.255.162/8,49034
4cf856f18fb84cc58c40a6d898a1d984,9cb5e2c1-a8a8-4be2-a0e9-7b48868acae7,1b989a68-abac-4be2-b851-08e39bb0de19,,egress,IPv4,,,,,52353
54aa49a4dbfd4198ab19b9d1eb6b8745,9cbab76e-fe86-438b-be8f-92cbaafd6e7b,f1ec8b4e-9be9-46ef-89c0-d56d2787c1d0,,egress,IPv4,,,,,4117
17bb7dd6e6d14c80bad65988c984e12f,9cbdedf7-4a45-4565-ab1a-3faf2fde7ca4,be907108-2339-4885-99d2-10609278f53c,,ingress,IPv4,udp,9001.0,9002.0,10.71.29.205/8,56836
df1b3a4132824819ac65e036ca495b6c,9cc847f8-c4b4-434a-b82b-c342b75ce26b,c48ce867-86c8-4429-aa5d-2cf9573a5c01,,egress,IPv6,,,,,50549
937d886b9eda4b3d9c036f46612dc492,9ccc802e-f128-4ae4-944e-f3d13814d2ee,1d2819f1-ee16-41ae-b968-e87fd74252d8,1d2819f1-ee16-41ae-b968-e87fd74252d8,ingress,IPv4,,,,,56303
d0b7612cf9ea47dfb5bdb44106e2975a,9cd43df9-3d00-4316-a3d7-8d8b2dc9d9c6,72c3c334-05e8-4dc8-8bc6-9fad874b77f5,,ingress,IPv4,tcp,8888.0,8888.0,10.71.29.205/8,4118
be9fa403a8be4ef3815e394af1671b32,9cd8c40b-334e-4c42-86a6-856242624c99,d608fb65-0ade-406e-94db-41b73d832ec7,,egress,IPv4,,,,,4119
98333a1a28e746fa8c629c83a818ad57,9cd96362-49cf-4efa-971f-c5b83852606b,2eb91f15-5f6b-40f3-9794-96819a67ef8a,,ingress,IPv4,tcp,5601.0,5601.0,10.156.215.16/8,44271
1523268bb4f34771bef03fba6de1969e,9ce652f2-3f50-41de-856b-5d8ed0c74179,6770987d-5b18-489a-9499-2e0f506c460f,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,4120
015e48e3990d4a788925c5798d358d4f,9ce946d6-97e6-444f-a0cc-5cb36d402d91,c686daab-c9a5-45bd-ba43-2a73b4722f09,,egress,IPv6,,,,,52977
58610dc4d25e4fc8aeb7fd999f667daf,9cec938f-f5ac-4d5a-bd8e-f113cab7f181,025fca54-40a1-44fa-b0e6-d3a6b4720edc,025fca54-40a1-44fa-b0e6-d3a6b4720edc,ingress,IPv4,,,,,4121
c458e38ea68d4520810f866b59ff07d2,9cee5285-eeb8-47dc-b121-112755ff0a2f,abc2a7d8-28bb-42bf-a113-67fba2af79d2,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,20611
0869d84607844ffc9aa2a0a72a8cc4c0,9cfa4523-b528-438b-a2be-077a223c4498,f65b2f8d-5866-4218-81b6-0a73d72bbee5,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,55551
7705adbe5221408f845e3bb10b6de471,9d17b005-409e-4ee2-b99a-283d32aa9fdc,8bcb231e-d2ff-4d21-9156-1d4058f1afcf,,ingress,IPv6,,,,10.70.255.162/8,4123
98333a1a28e746fa8c629c83a818ad57,9d1ab8bb-69f5-4ea5-b7e6-045a05784ad2,4d9ac17f-4a53-4bf9-82de-df80513a7aee,,egress,IPv4,,,,,64017
3a3dd8971d2e4f6abf826e5dd0362895,9d275005-5281-4a3b-9d49-54e8541d37ee,a697fbf8-ed82-419c-8c69-b745c13e2d0d,,egress,IPv4,,,,,59916
fd7ef18719204505a2c1967e96a95b6c,9d2f61b7-332c-44b8-9110-eb3ce54867ba,4e67523a-9612-4741-b3fa-4b6354f926d0,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,13564
3e12e5999bc247da99e93cb4a43270f3,9d3d1d44-ca5e-4f8a-9a69-60bea9c8dcb1,45bf42d1-8954-4f70-8d89-6d97185f9546,,ingress,IPv4,tcp,5000.0,5000.0,10.71.29.205/8,55503
8514ce71165744a993b4c924324707b3,9d4269ec-d59e-4bc8-8671-1c395878e528,e44b655a-6c4e-4ec3-9219-157094eccfe2,,ingress,IPv4,icmp,,,10.71.29.205/8,65555
4e101cf5264b4e739b7b5ebe0f6b5c68,9d431d42-472b-4c0d-936b-40bcfa43213f,2e2b2e95-ff6b-41e8-87cb-16323d6798ee,,ingress,IPv4,tcp,9090.0,9090.0,10.71.29.205/8,4124
955d106b831443429eb7734b19fd0611,9d446033-79bf-4947-a945-1a33ba71be3f,0f07fa59-11ad-47f8-9ea4-22eee1294f17,0f07fa59-11ad-47f8-9ea4-22eee1294f17,ingress,IPv4,,,,,62166
70b2507b8cc44fcb917ddfb85f5079d9,9d53287a-f130-4bc8-b380-619978c74d9b,01643bbe-e6ce-4619-a11f-a46bdb4e575f,,egress,IPv6,,,,,4125
87179e4c65df4cf2bf5fb36e3da4c0a1,9d55e717-6185-49a0-a381-3b87a6dd1b82,b2865406-9ed4-4673-a1f7-9163c3332039,b2865406-9ed4-4673-a1f7-9163c3332039,ingress,IPv6,,,,,4126
73a1352d07ea4546aa71c3be1a506802,9d58a0c1-3ebd-4718-af6a-ec4527efddbc,98517a74-72b3-4bda-a9e3-43cefc4d0fca,,egress,IPv6,,,,,55362
0d40572228a84adfbeea3e23e2ede8b9,9d636b74-13d0-4b33-b3bc-23372902c940,6b57912d-8cbc-4da9-ab80-aaddc5c693ed,6b57912d-8cbc-4da9-ab80-aaddc5c693ed,ingress,IPv6,,,,,16126
63a1ec4573cf4a6d9dca672c627fdd53,9d66f1f2-062c-421a-9aa3-a76c932c96a4,2eeecc6d-8653-4e9f-8306-17d040ebca30,,egress,IPv6,,,,,39025
699dab89c971451c99997c67b847182f,9d694420-7582-4190-966b-4582ae57af19,5bd1e02c-e178-48fd-baeb-fed224fb8d25,,egress,IPv6,,,,,25800
e54b2b9458b14d5d84cd7f76c541cd56,9d6dcee7-e9f6-45a3-8baa-1667d65c7def,82a4980d-2bb8-4356-961d-e1c17a1d9965,,egress,IPv4,,,,,4127
70b2507b8cc44fcb917ddfb85f5079d9,9d722dc3-c26c-4793-a750-860dfc837033,991e8a50-01aa-4889-87f6-2d9d66842ef9,,egress,IPv4,,,,,5720
0c5f2632234a4e7c8c0ed04720074d79,9d732ca3-bb24-4b44-b835-88171c44b744,d11af2a5-4f1e-4e13-936a-54477c6b0e0a,,ingress,IPv4,tcp,8080.0,8080.0,10.71.29.205/8,23112
98333a1a28e746fa8c629c83a818ad57,9d76de2d-af6c-4a23-a669-55083cbdc529,01e76caf-4d05-411c-9b54-1c8c39a60d0f,,ingress,IPv6,tcp,79.0,79.0,10.70.255.162/8,37388
8333a6a4e59343eda8957cd61da9f0e6,9d82f0d2-f63a-4a48-ad77-2ef0034ff254,ae95f496-4169-4808-8dda-0df4d2e2b024,,egress,IPv4,,,,,4128
b81566bf2166424681b82ba506c931aa,9d85e545-8355-43d8-95ec-dd539a43a3ae,ad98c4a9-696b-41ae-ab83-f2f3f3be270c,,egress,IPv4,,,,,61347
7705adbe5221408f845e3bb10b6de471,9d8fe5b5-d78a-4fe9-aa6e-5bd7aed1be86,7c315ca1-f09a-4594-97a8-2d258f4dc4f8,,ingress,IPv4,tcp,22.0,22.0,10.231.45.135/8,4129
3aceb806602b45b0b789a8456f92b886,9d8fe8a3-330a-4187-a637-dcb8886ef97d,6e9b7086-bb62-463e-ab80-50516b2a79cc,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,4130
3881caa5b14d42478a20ea0263339ef0,9d9126dd-2277-43db-9416-1a928c757edf,47999e15-8901-4ae9-8ded-5a79c5f57e3d,,egress,IPv4,,,,,60306
db2eed6127444168be1318288a3078a4,9d9295ba-e50a-4621-8eae-d3cd65e23d22,74b5d26b-a60c-4e6a-9fdb-4a40bbf36e04,,ingress,IPv4,icmp,,,10.71.29.205/8,41766
0e64b0d23c344b21a9240fee8bfb5bab,9d9439c6-1df8-4919-9f19-92dd561f4cbb,67c71ee2-f714-4007-99a1-90fda22d750a,67c71ee2-f714-4007-99a1-90fda22d750a,ingress,IPv4,,,,,4131
b3e261a7e7ee411480c05c1deec17181,9d9e0783-8869-40d8-9a7d-450b8bce42f8,0711a4ea-0325-41b4-9491-2194b6cb616c,,egress,IPv4,,,,,4132
a3ccd76b29264bbe94415833015c9379,9da46896-e13a-4c12-9f92-23e2dba044cf,3050a996-b1bf-4e86-bffd-795ca722575f,,egress,IPv4,tcp,443.0,443.0,10.153.216.56/8,48850
d7d16dd7c387425b80c001832884b6de,9da6306c-04d0-408d-9c7b-98f68fb573aa,eeac1353-bb44-4738-8503-df842f9320b8,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,55379
