venue_code,expected_covers,visit_day,visit_hour,booked_on,no_show_flag,source_channel
V0731,2,13-Jul-2019,22,08-Jul-2019 11:00,False,direct
V0738,19,13-Jul-2019,22,11-Jul-2019 22:00,False,direct
V0803,2,13-Jul-2019,22,13-Jul-2019 18:00,False,direct
V0803,10,13-Jul-2019,22,11-Jul-2019 13:00,False,direct
V0816,6,13-Jul-2019,22,01-Jul-2019 02:00,False,direct
V0002,2,13-Jul-2019,23,08-Jul-2019 19:00,False,direct
V0002,5,13-Jul-2019,23,05-Jul-2019 14:00,False,direct
V0235,2,13-Jul-2019,23,13-Jul-2019 23:00,True,direct
V0311,2,13-Jul-2019,23,09-Jun-2019 22:00,False,direct
V0342,2,13-Jul-2019,23,13-Jul-2019 23:00,False,direct
V0342,2,13-Jul-2019,23,13-Jul-2019 21:00,False,direct
V0535,2,13-Jul-2019,23,07-Jul-2019 15:00,False,direct
V0576,2,13-Jul-2019,23,10-Jul-2019 01:00,False,direct
V0579,6,13-Jul-2019,23,13-Jul-2019 10:00,False,direct
V0607,4,13-Jul-2019,23,13-Jul-2019 19:00,False,direct
V0616,4,13-Jul-2019,23,13-Jul-2019 20:00,False,direct
V0616,10,13-Jul-2019,23,11-Jul-2019 18:00,False,direct
V0623,3,13-Jul-2019,23,13-Jul-2019 17:00,False,direct
V0653,15,13-Jul-2019,23,08-Jun-2019 20:00,False,direct
V0329,4,14-Jul-2019,0,04-Jul-2019 20:00,False,direct
V0413,2,14-Jul-2019,0,10-Jul-2019 23:00,False,direct
V0302,2,14-Jul-2019,1,13-Jul-2019 22:00,True,direct
V0537,2,14-Jul-2019,1,14-Jul-2019 01:00,False,direct
V0537,1,14-Jul-2019,1,14-Jul-2019 01:00,False,direct
V0537,12,14-Jul-2019,1,25-Apr-2019 19:00,False,direct
V0537,2,14-Jul-2019,1,14-Jul-2019 01:00,False,direct
V0537,2,14-Jul-2019,1,14-Jul-2019 01:00,False,direct
V0537,4,14-Jul-2019,1,14-Jul-2019 01:00,False,direct
V0678,6,14-Jul-2019,1,12-Jul-2019 22:00,False,direct
V0718,12,14-Jul-2019,1,31-May-2019 00:00,False,direct
V0038,2,14-Jul-2019,2,17-Jun-2019 14:00,False,direct
V0038,2,14-Jul-2019,2,12-Jul-2019 03:00,False,direct
V0372,20,14-Jul-2019,2,09-Jun-2019 21:00,False,direct
V0439,16,14-Jul-2019,2,25-Jun-2019 20:00,False,direct
V0439,8,14-Jul-2019,2,08-Jul-2019 02:00,False,direct
V0087,2,14-Jul-2019,3,13-Jul-2019 08:00,False,direct
V0678,7,14-Jul-2019,3,12-Jul-2019 15:00,False,direct
V0046,2,14-Jul-2019,7,25-May-2019 18:00,False,direct
V0046,2,14-Jul-2019,7,29-May-2019 18:00,False,direct
V0046,2,14-Jul-2019,7,04-Jun-2019 00:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,10,13-Jul-2019 12:00,False,direct
V0199,6,14-Jul-2019,11,29-Jun-2019 12:00,False,direct
V0199,4,14-Jul-2019,11,14-Jul-2019 10:00,True,direct
V0217,2,14-Jul-2019,11,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,11,13-Jul-2019 12:00,True,direct
V0217,2,14-Jul-2019,11,02-Jul-2019 23:00,False,direct
V0217,2,14-Jul-2019,11,13-Jul-2019 12:00,False,direct
V0217,2,14-Jul-2019,11,13-Jul-2019 12:00,False,direct
V0230,2,14-Jul-2019,11,05-Jul-2019 13:00,False,direct
V0350,2,14-Jul-2019,11,28-Jun-2019 10:00,False,direct
V0350,4,14-Jul-2019,11,04-Jul-2019 15:00,False,direct
V0360,9,14-Jul-2019,11,16-Jun-2019 14:00,False,direct
V0391,2,14-Jul-2019,11,12-Jul-2019 19:00,False,direct
V0725,2,14-Jul-2019,11,03-Jul-2019 19:00,False,direct
V0774,2,14-Jul-2019,11,12-Jul-2019 12:00,False,direct
V0806,2,14-Jul-2019,11,11-Jul-2019 13:00,False,direct
V0806,2,14-Jul-2019,11,13-Jul-2019 11:00,False,direct
V0806,2,14-Jul-2019,11,06-Jul-2019 20:00,False,direct
V0051,4,14-Jul-2019,12,07-Jul-2019 17:00,False,direct
V0134,2,14-Jul-2019,12,14-Jul-2019 11:00,False,direct
V0134,2,14-Jul-2019,12,14-Jul-2019 12:00,False,direct
V0194,2,14-Jul-2019,12,13-Jul-2019 11:00,False,direct
V0230,9,14-Jul-2019,12,24-Jun-2019 23:00,False,direct
V0328,2,14-Jul-2019,12,29-Jun-2019 10:00,False,direct
V0335,2,14-Jul-2019,12,13-Jul-2019 22:00,False,direct
V0337,2,14-Jul-2019,12,09-Jul-2019 17:00,False,direct
V0337,4,14-Jul-2019,12,16-Jun-2019 22:00,False,direct
V0350,13,14-Jul-2019,12,27-Jun-2019 09:00,False,direct
V0360,4,14-Jul-2019,12,05-Jul-2019 12:00,False,direct
V0360,2,14-Jul-2019,12,13-Jul-2019 12:00,True,direct
V0360,3,14-Jul-2019,12,01-Jul-2019 16:00,False,direct
V0435,3,14-Jul-2019,12,11-Jul-2019 19:00,False,direct
V0516,2,14-Jul-2019,12,09-Jul-2019 18:00,True,direct
V0600,3,14-Jul-2019,12,14-Jul-2019 10:00,False,direct
V0806,5,14-Jul-2019,12,05-Jul-2019 15:00,False,direct
V0051,1,14-Jul-2019,13,13-Jul-2019 12:00,False,direct
V0219,7,14-Jul-2019,13,25-Jun-2019 10:00,False,direct
V0230,2,14-Jul-2019,13,14-Jul-2019 12:00,False,direct
V0304,2,14-Jul-2019,13,08-Jul-2019 16:00,False,direct
V0344,2,14-Jul-2019,13,14-Jul-2019 11:00,False,direct
V0589,2,14-Jul-2019,13,09-Jul-2019 11:00,False,direct
V0811,2,14-Jul-2019,13,13-Jul-2019 15:00,False,direct
V0135,2,14-Jul-2019,14,14-Jul-2019 14:00,False,direct
V0208,5,14-Jul-2019,14,13-Jul-2019 18:00,False,direct
V0208,6,14-Jul-2019,14,09-Jul-2019 14:00,False,direct
V0328,15,14-Jul-2019,14,13-Jun-2019 12:00,False,direct
V0413,2,14-Jul-2019,14,10-Jul-2019 03:00,False,direct
V0413,2,14-Jul-2019,14,30-Jun-2019 11:00,False,direct
V0413,3,14-Jul-2019,14,20-Jun-2019 10:00,False,direct
V0600,2,14-Jul-2019,14,12-Jul-2019 09:00,False,direct
V0600,2,14-Jul-2019,14,13-Jul-2019 11:00,False,direct
V0806,4,14-Jul-2019,14,11-Jul-2019 17:00,False,direct
V0806,2,14-Jul-2019,14,14-Jul-2019 00:00,True,direct
V0806,3,14-Jul-2019,14,13-Jul-2019 14:00,False,direct
V0009,13,14-Jul-2019,15,20-May-2019 23:00,False,direct
V0206,5,14-Jul-2019,15,14-Jul-2019 12:00,False,direct
V0211,25,14-Jul-2019,15,19-Jun-2019 20:00,False,direct
V0302,2,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,2,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,1,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,1,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,2,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,3,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,2,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0302,1,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0600,2,14-Jul-2019,15,14-Jul-2019 15:00,False,direct
V0623,3,14-Jul-2019,15,14-Jul-2019 11:00,False,direct
V0036,3,14-Jul-2019,16,12-Jul-2019 15:00,False,direct
V0036,2,14-Jul-2019,16,14-Jul-2019 01:00,False,direct
V0046,2,14-Jul-2019,16,09-Jul-2019 08:00,False,direct
V0098,6,14-Jul-2019,16,13-Jul-2019 17:00,False,direct
V0098,7,14-Jul-2019,16,26-Jun-2019 19:00,False,direct
V0098,2,14-Jul-2019,16,13-Jul-2019 19:00,False,direct
V0098,2,14-Jul-2019,16,11-Jul-2019 22:00,False,direct
V0148,3,14-Jul-2019,16,13-Jul-2019 17:00,False,direct
V0233,2,14-Jul-2019,16,13-Jul-2019 14:00,False,direct
V0233,9,14-Jul-2019,16,24-Jun-2019 02:00,False,direct
V0259,3,14-Jul-2019,16,14-Jul-2019 14:00,False,direct
V0483,3,14-Jul-2019,16,13-Jul-2019 20:00,True,direct
V0483,4,14-Jul-2019,16,05-Jul-2019 19:00,False,direct
V0553,11,14-Jul-2019,16,10-Jul-2019 20:00,False,direct
V0553,5,14-Jul-2019,16,06-Jul-2019 21:00,False,direct
V0817,4,14-Jul-2019,16,28-Jun-2019 17:00,False,direct
V0817,30,14-Jul-2019,16,01-Jul-2019 15:00,False,direct
V0011,2,14-Jul-2019,17,11-Jul-2019 22:00,False,direct
V0036,2,14-Jul-2019,17,12-Jul-2019 15:00,False,direct
V0036,2,14-Jul-2019,17,12-Jul-2019 17:00,False,direct
V0036,2,14-Jul-2019,17,12-Jul-2019 17:00,False,direct
V0036,3,14-Jul-2019,17,12-Jul-2019 17:00,False,direct
V0036,2,14-Jul-2019,17,24-Jun-2019 12:00,False,direct
V0036,2,14-Jul-2019,17,12-Jul-2019 18:00,False,direct
V0043,10,14-Jul-2019,17,26-Jun-2019 16:00,False,direct
V0054,2,14-Jul-2019,17,10-Jul-2019 22:00,False,direct
V0072,2,14-Jul-2019,17,14-Jul-2019 12:00,False,direct
V0081,2,14-Jul-2019,17,13-Jul-2019 17:00,False,direct
V0081,2,14-Jul-2019,17,13-Jul-2019 17:00,False,direct
V0098,3,14-Jul-2019,17,14-Jul-2019 17:00,False,direct
V0110,2,14-Jul-2019,17,14-Jun-2019 21:00,False,direct
V0110,4,14-Jul-2019,17,14-Jul-2019 12:00,False,direct
V0118,2,14-Jul-2019,17,14-Jul-2019 17:00,False,direct
V0118,2,14-Jul-2019,17,19-Jun-2019 00:00,False,direct
V0146,4,14-Jul-2019,17,24-Jun-2019 15:00,False,direct
V0148,6,14-Jul-2019,17,11-Jul-2019 13:00,False,direct
V0148,8,14-Jul-2019,17,20-Jun-2019 18:00,False,direct
V0148,3,14-Jul-2019,17,11-Jul-2019 00:00,False,direct
V0161,2,14-Jul-2019,17,23-Jun-2019 23:00,True,direct
V0161,2,14-Jul-2019,17,30-Jun-2019 19:00,False,direct
V0161,2,14-Jul-2019,17,01-Jul-2019 21:00,False,direct
V0161,3,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0188,44,14-Jul-2019,17,27-Mar-2019 15:00,False,direct
V0192,2,14-Jul-2019,17,15-Jun-2019 18:00,False,direct
V0192,2,14-Jul-2019,17,11-Jul-2019 20:00,False,direct
V0192,3,14-Jul-2019,17,06-Jul-2019 20:00,False,direct
V0192,2,14-Jul-2019,17,29-Jun-2019 21:00,False,direct
V0192,2,14-Jul-2019,17,14-Jun-2019 11:00,False,direct
V0192,3,14-Jul-2019,17,24-Jun-2019 11:00,False,direct
V0194,2,14-Jul-2019,17,29-Jun-2019 19:00,False,direct
V0194,4,14-Jul-2019,17,09-Jul-2019 19:00,False,direct
V0220,5,14-Jul-2019,17,14-Jun-2019 14:00,False,direct
V0225,2,14-Jul-2019,17,25-Jun-2019 23:00,False,direct
V0227,3,14-Jul-2019,17,04-Jul-2019 22:00,False,direct
V0256,2,14-Jul-2019,17,11-Jul-2019 18:00,True,direct
V0259,6,14-Jul-2019,17,13-Jul-2019 19:00,False,direct
V0287,3,14-Jul-2019,17,13-Jul-2019 21:00,False,direct
V0287,2,14-Jul-2019,17,14-Jul-2019 15:00,False,direct
V0287,2,14-Jul-2019,17,14-Jul-2019 13:00,False,direct
V0299,2,14-Jul-2019,17,14-Jul-2019 17:00,False,direct
V0331,4,14-Jul-2019,17,12-Jul-2019 22:00,False,direct
V0337,2,14-Jul-2019,17,02-Jul-2019 18:00,False,direct
V0337,2,14-Jul-2019,17,14-Jul-2019 17:00,False,direct
V0341,3,14-Jul-2019,17,13-Jul-2019 20:00,False,direct
V0350,2,14-Jul-2019,17,14-Jul-2019 13:00,True,direct
V0350,5,14-Jul-2019,17,23-Jun-2019 21:00,False,direct
V0379,2,14-Jul-2019,17,10-Jul-2019 21:00,True,direct
V0402,2,14-Jul-2019,17,02-Jul-2019 18:00,False,direct
V0402,2,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0402,2,14-Jul-2019,17,02-Jul-2019 17:00,False,direct
V0402,2,14-Jul-2019,17,14-Jul-2019 16:00,True,direct
V0402,2,14-Jul-2019,17,25-Jun-2019 18:00,False,direct
V0416,2,14-Jul-2019,17,14-Jul-2019 17:00,False,direct
V0416,2,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0483,2,14-Jul-2019,17,13-Jul-2019 16:00,False,direct
V0484,2,14-Jul-2019,17,11-Jul-2019 20:00,False,direct
V0484,2,14-Jul-2019,17,06-Jul-2019 17:00,False,direct
V0484,4,14-Jul-2019,17,13-Jul-2019 22:00,False,direct
V0484,3,14-Jul-2019,17,28-Jun-2019 17:00,False,direct
V0484,3,14-Jul-2019,17,24-Jun-2019 17:00,False,direct
V0484,2,14-Jul-2019,17,11-Jul-2019 20:00,False,direct
V0484,3,14-Jul-2019,17,13-Jul-2019 10:00,True,direct
V0484,2,14-Jul-2019,17,04-Jul-2019 09:00,False,direct
V0516,2,14-Jul-2019,17,25-Jun-2019 12:00,False,direct
V0516,2,14-Jul-2019,17,12-Jul-2019 14:00,False,direct
V0516,2,14-Jul-2019,17,14-Jun-2019 23:00,False,direct
V0516,2,14-Jul-2019,17,25-Jun-2019 12:00,False,direct
V0516,2,14-Jul-2019,17,05-Jul-2019 23:00,False,direct
V0517,6,14-Jul-2019,17,14-Jul-2019 15:00,False,direct
V0519,2,14-Jul-2019,17,10-Jul-2019 20:00,False,direct
V0533,2,14-Jul-2019,17,02-Jul-2019 10:00,False,direct
V0533,2,14-Jul-2019,17,07-Jul-2019 23:00,True,direct
V0535,2,14-Jul-2019,17,14-Jul-2019 16:00,True,direct
V0535,5,14-Jul-2019,17,07-Jul-2019 17:00,True,direct
V0537,2,14-Jul-2019,17,01-Jul-2019 21:00,False,direct
V0537,3,14-Jul-2019,17,23-Jun-2019 17:00,True,direct
V0537,2,14-Jul-2019,17,20-Jun-2019 22:00,False,direct
V0541,2,14-Jul-2019,17,08-Jul-2019 19:00,False,direct
V0602,3,14-Jul-2019,17,10-Jul-2019 12:00,False,direct
V0611,10,14-Jul-2019,17,06-Jul-2019 21:00,False,direct
V0611,3,14-Jul-2019,17,14-Jul-2019 15:00,False,direct
V0618,2,14-Jul-2019,17,14-Jul-2019 10:00,False,direct
V0618,2,14-Jul-2019,17,06-Jul-2019 17:00,False,direct
V0652,2,14-Jul-2019,17,11-Jul-2019 17:00,False,direct
V0652,2,14-Jul-2019,17,11-Jul-2019 17:00,False,direct
V0672,2,14-Jul-2019,17,19-Jun-2019 17:00,False,direct
V0672,2,14-Jul-2019,17,11-Jul-2019 17:00,False,direct
V0672,2,14-Jul-2019,17,30-Jun-2019 20:00,False,direct
V0678,2,14-Jul-2019,17,08-Jul-2019 18:00,False,direct
V0678,2,14-Jul-2019,17,05-Jul-2019 22:00,False,direct
V0678,2,14-Jul-2019,17,12-Jul-2019 16:00,True,direct
V0678,2,14-Jul-2019,17,12-Jul-2019 23:00,False,direct
V0678,2,14-Jul-2019,17,13-Jul-2019 20:00,False,direct
V0678,2,14-Jul-2019,17,11-Jul-2019 12:00,False,direct
V0678,2,14-Jul-2019,17,06-Jul-2019 15:00,False,direct
V0678,2,14-Jul-2019,17,11-Jun-2019 17:00,False,direct
V0704,2,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0704,2,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0704,3,14-Jul-2019,17,14-Jul-2019 16:00,False,direct
V0717,12,14-Jul-2019,17,01-Jun-2019 17:00,True,direct
V0720,2,14-Jul-2019,17,06-Jul-2019 20:00,False,direct
V0725,2,14-Jul-2019,17,01-Jul-2019 17:00,False,direct
V0731,21,14-Jul-2019,17,26-May-2019 17:00,False,direct
V0806,2,14-Jul-2019,17,13-Jul-2019 01:00,False,direct
V0806,2,14-Jul-2019,17,09-Jul-2019 22:00,False,direct
V0806,4,14-Jul-2019,17,27-Jun-2019 21:00,False,direct
V0008,2,14-Jul-2019,18,06-Jul-2019 19:00,False,direct
V0008,2,14-Jul-2019,18,04-Jul-2019 21:00,False,direct
V0008,2,14-Jul-2019,18,10-Jul-2019 16:00,False,direct
V0008,2,14-Jul-2019,18,29-Jun-2019 13:00,False,direct
V0011,5,14-Jul-2019,18,06-Jul-2019 00:00,False,direct
V0011,3,14-Jul-2019,18,11-Jul-2019 13:00,False,direct
V0011,2,14-Jul-2019,18,06-Jul-2019 22:00,False,direct
V0011,2,14-Jul-2019,18,28-Jun-2019 18:00,False,direct
V0026,2,14-Jul-2019,18,09-Jul-2019 22:00,False,direct
V0026,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0026,2,14-Jul-2019,18,13-Jul-2019 16:00,False,direct
V0026,2,14-Jul-2019,18,10-Jul-2019 22:00,False,direct
V0026,6,14-Jul-2019,18,10-Jul-2019 22:00,False,direct
V0028,5,14-Jul-2019,18,19-Jun-2019 20:00,False,direct
V0028,3,14-Jul-2019,18,23-Jun-2019 18:00,False,direct
V0036,2,14-Jul-2019,18,12-Jul-2019 17:00,False,direct
V0036,2,14-Jul-2019,18,12-Jul-2019 17:00,False,direct
V0036,3,14-Jul-2019,18,12-Jul-2019 15:00,False,direct
V0038,6,14-Jul-2019,18,22-Jun-2019 18:00,False,direct
V0043,2,14-Jul-2019,18,14-Jul-2019 14:00,False,direct
V0043,5,14-Jul-2019,18,17-Jun-2019 18:00,False,direct
V0043,2,14-Jul-2019,18,05-Jul-2019 20:00,False,direct
V0043,4,14-Jul-2019,18,06-Jul-2019 18:00,False,direct
V0054,2,14-Jul-2019,18,08-Jul-2019 19:00,False,direct
V0054,4,14-Jul-2019,18,12-Jul-2019 15:00,False,direct
V0055,3,14-Jul-2019,18,13-Jul-2019 20:00,False,direct
V0065,2,14-Jul-2019,18,13-Jul-2019 22:00,False,direct
V0065,2,14-Jul-2019,18,13-Jul-2019 22:00,False,direct
V0065,8,14-Jul-2019,18,13-Jul-2019 22:00,False,direct
V0065,2,14-Jul-2019,18,14-Jul-2019 18:00,False,direct
V0081,2,14-Jul-2019,18,13-Jul-2019 17:00,False,direct
V0081,4,14-Jul-2019,18,13-Jul-2019 17:00,False,direct
V0087,3,14-Jul-2019,18,14-Jul-2019 01:00,False,direct
V0096,2,14-Jul-2019,18,09-Jul-2019 15:00,True,direct
V0110,2,14-Jul-2019,18,11-Jul-2019 21:00,False,direct
V0118,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0122,2,14-Jul-2019,18,24-Jun-2019 00:00,False,direct
V0122,2,14-Jul-2019,18,22-Jun-2019 22:00,True,direct
V0125,2,14-Jul-2019,18,10-Jul-2019 04:00,False,direct
V0125,2,14-Jul-2019,18,10-Jul-2019 17:00,False,direct
V0134,2,14-Jul-2019,18,24-Jun-2019 15:00,False,direct
V0134,2,14-Jul-2019,18,28-Jun-2019 15:00,False,direct
V0134,2,14-Jul-2019,18,10-Jul-2019 22:00,False,direct
V0134,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0134,4,14-Jul-2019,18,17-Jun-2019 11:00,False,direct
V0140,2,14-Jul-2019,18,13-Jul-2019 20:00,False,direct
V0140,3,14-Jul-2019,18,22-Jun-2019 14:00,False,direct
V0140,2,14-Jul-2019,18,12-Jul-2019 17:00,False,direct
V0146,2,14-Jul-2019,18,26-Jun-2019 23:00,False,direct
V0146,3,14-Jul-2019,18,07-Jun-2019 20:00,False,direct
V0146,3,14-Jul-2019,18,07-Jun-2019 20:00,False,direct
V0147,6,14-Jul-2019,18,04-Jul-2019 23:00,False,direct
V0147,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0148,3,14-Jul-2019,18,02-Jul-2019 20:00,False,direct
V0148,2,14-Jul-2019,18,25-Jun-2019 08:00,False,direct
V0148,4,14-Jul-2019,18,05-Jul-2019 23:00,False,direct
V0148,2,14-Jul-2019,18,06-Jul-2019 13:00,False,direct
V0149,33,14-Jul-2019,18,20-Jun-2019 13:00,False,direct
V0152,13,14-Jul-2019,18,16-Jun-2019 19:00,False,direct
V0153,2,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0161,3,14-Jul-2019,18,24-Jun-2019 21:00,False,direct
V0161,3,14-Jul-2019,18,14-Jul-2019 13:00,True,direct
V0164,2,14-Jul-2019,18,05-Jul-2019 20:00,False,direct
V0173,2,14-Jul-2019,18,07-Jul-2019 22:00,False,direct
V0182,4,14-Jul-2019,18,08-Jul-2019 21:00,False,direct
V0182,3,14-Jul-2019,18,08-Jul-2019 21:00,False,direct
V0183,2,14-Jul-2019,18,10-Jul-2019 21:00,True,direct
V0183,3,14-Jul-2019,18,09-Jul-2019 17:00,False,direct
V0192,2,14-Jul-2019,18,18-Jun-2019 23:00,False,direct
V0192,2,14-Jul-2019,18,24-Jun-2019 18:00,False,direct
V0192,2,14-Jul-2019,18,21-Jun-2019 23:00,False,direct
V0194,2,14-Jul-2019,18,09-Jul-2019 22:00,False,direct
V0199,2,14-Jul-2019,18,02-Jul-2019 14:00,False,direct
V0199,2,14-Jul-2019,18,13-Jul-2019 18:00,False,direct
V0201,2,14-Jul-2019,18,14-Jul-2019 17:00,True,direct
V0201,2,14-Jul-2019,18,14-Jul-2019 18:00,True,direct
V0201,2,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0219,3,14-Jul-2019,18,10-Jul-2019 14:00,False,direct
V0225,8,14-Jul-2019,18,06-Jul-2019 08:00,False,direct
V0225,2,14-Jul-2019,18,27-Jun-2019 21:00,False,direct
V0225,2,14-Jul-2019,18,09-Jul-2019 23:00,False,direct
V0225,2,14-Jul-2019,18,09-Jul-2019 23:00,False,direct
V0256,2,14-Jul-2019,18,13-Jul-2019 21:00,False,direct
V0256,2,14-Jul-2019,18,08-Jul-2019 20:00,False,direct
V0256,2,14-Jul-2019,18,06-Jul-2019 21:00,False,direct
V0256,2,14-Jul-2019,18,10-Jul-2019 18:00,False,direct
V0259,2,14-Jul-2019,18,06-Jul-2019 20:00,False,direct
V0259,2,14-Jul-2019,18,08-Jul-2019 23:00,False,direct
V0259,3,14-Jul-2019,18,25-Jun-2019 15:00,False,direct
V0259,5,14-Jul-2019,18,08-Jul-2019 19:00,False,direct
V0267,3,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0268,9,14-Jul-2019,18,03-Jul-2019 14:00,False,direct
V0268,10,14-Jul-2019,18,29-Jun-2019 15:00,False,direct
V0287,2,14-Jul-2019,18,27-Jun-2019 22:00,False,direct
V0287,3,14-Jul-2019,18,13-Jul-2019 19:00,False,direct
V0287,2,14-Jul-2019,18,06-Jul-2019 22:00,False,direct
V0287,4,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0287,2,14-Jul-2019,18,13-Jul-2019 08:00,False,direct
V0294,2,14-Jul-2019,18,10-Jul-2019 17:00,False,direct
V0331,4,14-Jul-2019,18,12-Jul-2019 22:00,False,direct
V0331,4,14-Jul-2019,18,12-Jul-2019 22:00,False,direct
V0337,2,14-Jul-2019,18,11-Jul-2019 20:00,False,direct
V0337,2,14-Jul-2019,18,09-Jul-2019 01:00,False,direct
V0337,2,14-Jul-2019,18,11-Jul-2019 11:00,True,direct
V0341,10,14-Jul-2019,18,02-Jun-2019 17:00,False,direct
V0344,2,14-Jul-2019,18,29-Jun-2019 15:00,False,direct
V0346,2,14-Jul-2019,18,07-Jul-2019 21:00,False,direct
V0346,5,14-Jul-2019,18,09-Jul-2019 01:00,False,direct
V0346,2,14-Jul-2019,18,08-Jul-2019 17:00,False,direct
V0350,2,14-Jul-2019,18,06-Jul-2019 22:00,False,direct
V0350,3,14-Jul-2019,18,25-Jun-2019 16:00,False,direct
V0355,2,14-Jul-2019,18,07-Jul-2019 17:00,True,direct
V0355,3,14-Jul-2019,18,22-Jun-2019 22:00,False,direct
V0355,2,14-Jul-2019,18,13-Jul-2019 18:00,False,direct
V0363,2,14-Jul-2019,18,11-Jul-2019 18:00,False,direct
V0373,10,14-Jul-2019,18,15-Jun-2019 21:00,False,direct
V0379,3,14-Jul-2019,18,13-Jul-2019 20:00,False,direct
V0379,2,14-Jul-2019,18,13-Jul-2019 19:00,False,direct
V0379,3,14-Jul-2019,18,10-Jul-2019 17:00,False,direct
V0381,2,14-Jul-2019,18,14-Jul-2019 11:00,False,direct
V0381,2,14-Jul-2019,18,13-Jul-2019 11:00,False,direct
V0381,5,14-Jul-2019,18,14-Jul-2019 11:00,False,direct
V0395,2,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0395,4,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0397,2,14-Jul-2019,18,11-Jul-2019 15:00,False,direct
V0397,2,14-Jul-2019,18,14-Jul-2019 18:00,False,direct
V0402,2,14-Jul-2019,18,04-Jul-2019 23:00,False,direct
V0402,2,14-Jul-2019,18,03-Jul-2019 22:00,False,direct
V0402,2,14-Jul-2019,18,01-Jul-2019 18:00,False,direct
V0402,2,14-Jul-2019,18,03-Jul-2019 18:00,False,direct
V0416,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0416,2,14-Jul-2019,18,14-Jul-2019 18:00,False,direct
V0416,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0459,2,14-Jul-2019,18,12-Jul-2019 17:00,False,direct
V0471,2,14-Jul-2019,18,14-Jul-2019 14:00,False,direct
V0483,4,14-Jul-2019,18,12-Jul-2019 20:00,False,direct
V0483,3,14-Jul-2019,18,02-Jul-2019 17:00,False,direct
V0483,2,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0491,3,14-Jul-2019,18,13-Jul-2019 22:00,False,direct
V0491,2,14-Jul-2019,18,14-Jul-2019 17:00,False,direct
V0491,9,14-Jul-2019,18,13-Jul-2019 17:00,False,direct
V0491,2,14-Jul-2019,18,13-Jul-2019 15:00,False,direct
V0492,2,14-Jul-2019,18,13-Jul-2019 17:00,False,direct
V0492,3,14-Jul-2019,18,13-Jul-2019 20:00,False,direct
V0492,13,14-Jul-2019,18,03-Jul-2019 23:00,False,direct
V0507,2,14-Jul-2019,18,25-Jun-2019 21:00,False,direct
V0507,7,14-Jul-2019,18,05-Jul-2019 22:00,False,direct
V0507,3,14-Jul-2019,18,29-Jun-2019 19:00,False,direct
V0507,6,14-Jul-2019,18,21-Jun-2019 22:00,False,direct
V0507,4,14-Jul-2019,18,27-Jun-2019 21:00,False,direct
V0507,9,14-Jul-2019,18,21-Jun-2019 20:00,False,direct
V0507,10,14-Jul-2019,18,24-Jun-2019 22:00,True,direct
V0507,14,14-Jul-2019,18,22-Jun-2019 17:00,False,direct
V0507,14,14-Jul-2019,18,11-Jun-2019 18:00,True,direct
V0526,9,14-Jul-2019,18,01-Jul-2019 21:00,False,direct
V0535,5,14-Jul-2019,18,10-Jul-2019 17:00,False,direct
V0547,2,14-Jul-2019,18,14-Jul-2019 16:00,False,direct
V0547,2,14-Jul-2019,18,14-Jul-2019 18:00,False,direct
V0553,2,14-Jul-2019,18,06-Jul-2019 21:00,True,direct
V0553,2,14-Jul-2019,18,13-Jul-2019 15:00,False,direct
V0558,3,14-Jul-2019,18,12-Jul-2019 13:00,False,direct
